date,company,title,link,score,comment
2026-06-28,一般財団法人大阪府教職員互助組合,東近江市教職員様向けに、ICT活用に関する研修を開催しました！ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFBySzROaTZnSk84N21pUW4zd2NBTFFLa2VrYUJ1NjFtaUNLS3lzUGRIZnloUXhPeEg0Wjk0TUlFdDdvOU9vYTVJa2NHckpJTENhcXZzNTB2S2gwOUhYVXBkQ2d3VklfZ3pRdVE?oc=5,0,
2026-06-28,一般財団法人大阪府教職員互助組合,第三回ららぽーとeスポーツ杯が開催されました！子どもたちに最新デジタル技術を体感できる機会を無料で提供。 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFBsMVRjQjVWMDhwUUNQWlRZbDljTlBoQm9QdEhYOEM3b1F4NlNtczItZHlTOFVCZnlpaS1YUFJ0bnA2S0R0Qk9DM3c3azhaek1UMFgtZWNYQjdzcHdKc0hNMVNYM0Q4TXl1bkE?oc=5,0,
2026-06-28,一般財団法人道路厚生会,関越自動車道の本線下を明るく色鮮やかに！ | NEXCO東日本 - NEXCO 東日本,https://news.google.com/rss/articles/CBMiakFVX3lxTE9KWnFjcE1EVzFfRGxtRGRUUkRPeGl1RlBuQXRfTW5NMWxaUFZCbnFOLWU1aEY4bHpmamNvTTYtcFV2N2JjMV9BaVNvMjFZcWxMVHNkZjBZYUs3VklRbUUyZWhBaUxGc1VRTFHSAW9BVV95cUxPOHZNWWExQkhiNDh3V0JWcklXWEZfOW9ZYl8wTTJWOWFCZDF4cTd2TWMwb2VpektMZHBhYXJ3MjNoRlhueHVOLVR4Ti0zejM0U3M4SS04QTk3WEstLWo1N1lTTmQ2RUJmTWJsSm1HdzA?oc=5,0,
2026-06-28,三井住友信託銀行株式会社,みずほ信託銀行・三井住友信託銀行・三菱UFJ信託銀行・りそな銀行がクラウドサインを導入 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9ZQzhaYmhPal9vZ29wR3d4bkRnZ013bUNPVE96dWhkWXc2bjFMNGUtQWJVREVjbjdaYkVQU0EwSnBnRHJHOEpMbzRUR1NUdTZpNlVQaFM4UjUtMmhna0dxNjFlU1c1a21iYnc?oc=5,0,
2026-06-28,三井住友信託銀行株式会社,金融DXを支えるデータセンター再定義 三井住友信託銀行の挑戦 - NEC wisdom,https://news.google.com/rss/articles/CBMid0FVX3lxTE9yWHdoRUFvVE5KNHdMOXNESWpaaWxJNUI3TWw3anFldXVrdEtXVVpCc2NxQUV3MWZTcmdJSmhYYmhycWtBektBMkR6NWVNcThTNVhRTExTdjNUZmFtYVMzb3VnaEl2TjRhMjhyX1RhUVNZREFRZVNN?oc=5,0,
2026-06-28,三井住友信託銀行株式会社,資産運用・資産管理業界全体の業務効率化に向けた「データ共有基盤」提供開始のお知らせ - dir.co.jp,https://news.google.com/rss/articles/CBMiX0FVX3lxTE84Sk1PVkVrenZLb252OEFWWjU3Qjk3N2FKcDBKWTJadDNaNmxRX0ZGNTczcms3TkhMdHF4ZGxJelBGeDJ6blJ3ekh5U1VKM0hPQU5XM2NwVDA4M3lPTTVV?oc=5,0,
2026-06-28,三井住友信託銀行株式会社,三井住友信託銀行、期間限定 最大年2.20％の「夏の定期預金キャンペーン」を7月1日より開始！ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5aOHdqVElOUmFRYm9fbWtlZjJYODI0MWJETURqNlhFaWZOOW9wbElZSEdtdzFrZVdTQjJuOEFiNU5jb2lMMV9HU3hkeVI0ZEpOMVVRZW1ZX1BhOTVqeVZ5OWlsQzZyNFE5YVE?oc=5,0,
2026-06-28,三井住友信託銀行株式会社,三井住友信託銀行株式会社、「LegalOn: World Leading Legal AI」を採用 - 株式会社LegalOn Technologies｜リーガルオンテクノロジーズ,https://news.google.com/rss/articles/CBMiQ0FVX3lxTE9ucTJybmh0UktVMUVlbHVaZHVyMnIyaVZ4VHk0Y0c0U0t1Ymw4dGQzMkpSZFJMNC1CbHVpb2NIV0FrM1U?oc=5,0,
2026-06-28,三井化学健康保険組合,グループ会社のシンフォニカル、企業の歯科健診サービス導入に関する記事を公開。～社員の健康増進取り組みとして歯科健診サービスを導入する企業が増加傾向～ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9aQUxZTUx3VlVNQmtGQm0ycnZXQUY4ZXRCNnhJSjM1LWIxYkl2QUJoaVFhVGFGM1lweEp1TUptcXdJYzFpQ0F3UUtTR3B4YjUwLW1rWEU0em9DZzhjc3pQR29WbTBfckhMQlE?oc=5,0,
2026-06-28,三菱自動車健康保険組合,三菱自動車健康保険組合様にFitbitのウェアラブルデバイスを利用した健康ポイントを管理するサービスを提供 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9rV0VWN2FObjhfNGJUZDNOMlNOYkNYNllGMDh4dElGNDFZLWlYX3ZkWk5OMVVkeUJoWXlXVnM5eU5JZGtGWTFFRHVYaFQ5bXI5TDZLZFBMel9oU25JVHNtNTcyS19UZklTYVE?oc=5,0,
2026-06-28,三菱自動車健康保険組合,富士通エフ・アイ・ピー、Fitbitのウェアラブルデバイスを利用した健康管理サービスを三菱自動車健康保険組合に提供 - iotnews.jp,https://news.google.com/rss/articles/CBMiV0FVX3lxTE9VclRUWkMzRmM4aUo5VUFxU0ZCdzhhLXQzdFhyX3Y1OFRSRXVSVThiY19GNFYwRGR3M0xvTTlGdDlkRDZ0SjJ1dkZTSGcyeXFEenUweWFnZ9IBXEFVX3lxTE5pQzN5SUFkRTI4ZVlpdDAxTE04SUVjdW8wXzRDd1h2VTZFZTJqOXRxYnJySkNuc2NjSFdHa2UwNk1Tb2l4MnFhUHdtVXh4eENNM2JNZjUwaGpZRUxk?oc=5,0,
2026-06-28,三菱自動車健康保険組合,【PR】ジー・プラン、パートナーとの協業でポイントサービス導入企業をトータルに支援 - ペイメントナビ,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5kMVV6YVpKUl91OE0taUtpMHRtbFhlbjFCVnR4SXBiWTRfVDI0V0hqVVQ5WWk4S1hkeWZRczVFOHc5VUVVeFNIUC1RdnlSampmb29IM2FTV0V6dw?oc=5,0,
2026-06-28,三菱自動車健康保険組合,富士通FIP、ファイル転送パッケージの新バージョン - 週刊BCN＋,https://news.google.com/rss/articles/CBMidEFVX3lxTE56eHBBbkdCYldtUk5xZkNmaU9JTEdmTGI4bldTd2ZMV2tFcTVLY3hPX1c3YTFGZUtDTnR2YVNFdnc5b2FhT3lKMGhFVVRJS2pIQUtNZF9rb1N0OHpfSng4VC00dDZ6bW00NlNQaVZMWTUwTmIt?oc=5,0,
2026-06-28,三菱自動車健康保険組合,「法人向けビジネスが伸びている」とFitbit社 - 日経クロステック,https://news.google.com/rss/articles/CBMibkFVX3lxTE9nS0N2U1htb2VVUnMwTlp4cHZNUTFpWnZUdnMwTHB3N2g4N3N0LU5oblh6ZE55dHpLYzllSjBMTl9Nc0xxalQ1cnR3cEh1cERhY1FMNW1HRHVTdmkzTVpiWHRheERub2ZFbnJsbHJ3?oc=5,0,
2026-06-28,三菱電機ビルソリューションズ株式会社（旧：三菱電機ビルテクノサービス株式会社）,エレベーター・エスカレーター製造の技能競技大会を開催 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE94Q0MtaGQ4Rnh6eW54R0pOdEw2TmVqZlFaLWlucmlZX2xDQlNobjFXMDZVU1JaZVBOSW5wVE1WX2pzNkRaYWFqZldxM0xSU2pfWXVmdDB3VXotaEM1b2s0SFdBMlNFYWhvV2c?oc=5,0,
2026-06-28,三菱電機ビルソリューションズ株式会社（旧：三菱電機ビルテクノサービス株式会社）,| 三菱 三菱電機ビルソリューションズ株式会社 導入事例 3.0アダプター - 三菱の新型SUVがパジェロじゃなくてデスティネーターで落胆……それなら4 パジェロミニの価格・新型情報・グレード諸元 管理機器数２倍400台、三菱電機「空調・低温機器を一括管理」システム 日立は圏外 - cfecgc-orange.org,https://news.google.com/rss/articles/CBMib0FVX3lxTE9lY0s4aDJIYUtqNDJaU216YWVYVWZqazZkV3YyRDlNUEdDd0g2cXpBNVlUNjVxWllKTnpBaTZNWTdjUGxVNnUyYUstcmd4M2lRcEl4U1BjZWNSalVfb2I4SzBxQ2ZOczZpUmlIeFRiNA?oc=5,0,
2026-06-28,三菱電機ビルソリューションズ株式会社（旧：三菱電機ビルテクノサービス株式会社）,エコちゃんの“サステナビリティですよ。”| 三菱エレベーター②「リニューアル」 - mitsubishielectric.co.jp,https://news.google.com/rss/articles/CBMif0FVX3lxTE45X3prR0ZvRmZ6dk00TENiNUN1cEgyQnRfN0tQSU9HanJNUU55RnBpcWJ0LTNwblBIa09nd05rZlI3LWVaNWV0ZDFtc3VBV3d4cFYwMXljbWdCanNxOWVBWjdtWExWMWhlNEtOaXU0RE1PbzNIdGwwSWd5cmREcGs?oc=5,0,
2026-06-28,三菱電機ビルソリューションズ株式会社（旧：三菱電機ビルテクノサービス株式会社）,企業独自ロゴを制作 | 三菱電機ビルソリューションズ株式会社のプレスリリース - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5RYmd2cUFvOTg2Q2p5NlNIdWhCMW81eWV1VmVWc2NPTXhuYlR0WUJZOUhPMXdvdVdNVVJvYXJkdDZYVkJPRlV6TDY0aVJ0YWkxbE8zV1BsSzBOTmprVGw4bGIxZUwxclJ6R1E?oc=5,0,
2026-06-28,三菱電機ビルソリューションズ株式会社（旧：三菱電機ビルテクノサービス株式会社）,上海三菱電梯有限公司に関する合弁契約を更改 - mitsubishielectric.co.jp,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9FdlN0Sm1oY05ISnhvQ2syTHdtRUdVVlBsVk5fdHRCcWZoLVhqb1R1SjV5SzY4TDFLc1pBMS02aE5MX2xoaWNRVGdkRE1vX1U2dWtQNXlpMnZjVUlGRFp4V1NVLUlSNk0?oc=5,0,
2026-06-28,三菱電機健康保険組合,多様な人財活躍｜DE&I - mitsubishielectric.co.jp,https://news.google.com/rss/articles/CBMilAFBVV95cUxQME1GdmxfQU9mSjJoQmZrY3hCMTB0bDliZnBoYXB6SlpGcERob2FySXNqX2hBZDEwVlJLdDZGWXJYLVF4TGVYTWRSUzNfd2hOSVZiUkJKcGZCd3AxWlZuOGlWNE1SRjJwcXhmb3ZFZkNmcW1JNXBkZm5XOVNzaUx4dExnLW9HejAySWx0dm8wQUJ4Ulo5?oc=5,0,
2026-06-28,三菱電機健康保険組合,【募集】健診データを活用したコラボヘルスのお悩みについてローランドさんと語りませんか？ - newspicks.com,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9uemR2VnlpSFhTSTlzSHJWWk51ZUpfZ083eGd6VTM2VldjWUZ3a2N0b1NHdVRnRk96bjFXVEM4MHlITXFZSTdMMW1INnE3bDZzd3c?oc=5,0,
2026-06-28,三菱電機健康保険組合,本日の【ストップ高／ストップ安】 引け S高＝ 5 銘柄 S安＝ 1 銘柄 (6月6日) - かぶたん,https://news.google.com/rss/articles/CBMiYEFVX3lxTE56VS14WmU0cWZiZ1U3cDZ4d09jSFZZcFpvdDZrTFRIOHU1STRGODhqVHVRZU1OUzJiVDdWS0ZwTmpGY0FfYXRvTF9TWm9mVVoxLWZhMU9STXZaeGczZ3BwUw?oc=5,0,
2026-06-28,三菱電機健康保険組合,「今よりもっと働きやすく！職場のストレス対策」へるすあっぷ21 8月号｜ニュース - 保健指導リソースガイド,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5wVVFnc0x2OGRXNFd1RmpQb2NmallkTWhqX2Roc1kwU0hkdzlvMGVVMHJDS3E4VGgzV0ZYT21nTThLc3dGbDJaNnlNTGdzT3NoVDNLYVh3cXQwUWllQkFWTGxoelBCUzBG?oc=5,0,
2026-06-28,三菱電機健康保険組合,三菱電機 人事異動 - オートメーション新聞,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1Ea3E2Z1BoQWg3bG9xSmZnMkZqNVFNQzgzS3l2S2E0bGtNUzhkX245TzdyOTdsTXhxU1JhRkVRMGhjYjlKSjhzeEdzb1l2UEpFYnhhT0pEQW4?oc=5,0,
2026-06-28,三越伊勢丹グループ共済会,20年ぶり従業員運動会 三越伊勢丹 - 繊研新聞,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9QSW1lMS10cjg3S2lqQm50Um8tYkR2NTJ6QmxfQWNRNkFaTVRwMFBZc1M4VXFBUW9tX0dwNlhsYnJaQlVUa1V6SEs1ejU4ZUxzN2Y3OFM0aVNkbkthdXZjQjZFdUVyNllG?oc=5,0,
2026-06-28,三越伊勢丹グループ共済会,スポーツの秋、ＦＢ企業の社内運動会 - 繊研新聞,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1WUEpPSFpoSkNGR05ZeTktVHdxYlZuUUxqR3l2bk14SWhkYnBiWDliYjNVemdKdC1OUl9tcFdSUXdCN21XRUk4WnBwTjhIQ0JnOENCVg?oc=5,0,
2026-06-28,中国電力健康保険組合,中電が保養所全廃へ 労組に提案 諸手当も削減 - 中国新聞ヒロシマ平和メディアセンター,https://news.google.com/rss/articles/CBMiX0FVX3lxTFB3NnV1Y2ZPY09KUFFfdkxLRUhXUmZNWTM0c0hRUHRhWDJYOHJOeVlfNWU0MlFYN1pJTlNST3JOc08zYzhWWEVMZTlMTDAxMXJtQTY2WGxRWnFxZm5mYm9v?oc=5,0,
2026-06-28,中央ラジオ・テレビ健康保険組合,「転倒災害増加中！ 転ばぬ先のカラダづくり」へるすあっぷ21 12月号｜ニュース - 保健指導リソースガイド,https://news.google.com/rss/articles/CBMiaEFVX3lxTE8wZ1pVbUtkek9BYlg4ZDZVWnZjazBxa1lJc3haamRvS0F6b1MyS29mOEYxWUdDUHZ3bjRiNno0RlVUbWVLSTFsRUJPcUNhQ1JXcnV6V25YTG80eUR0dnp1VEJBdDB0SnYw?oc=5,0,
2026-06-28,中部電力健康保険組合,食育実践優良法人2026の公表について - maff.go.jp,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE5xNTJuWGNWWk5oamFrTjdPSWJMYXh5cHkwdkg0aHFpRVNnMmlybUJONWJIUUx4c0hjOWNXdDNJN0tVdlhWZmdhalkxVzZiTFZvdWEtRVFjVDlTOW1zcGIwRGlXclhENGc?oc=5,0,
2026-06-28,中部電力健康保険組合,「働く世代から始めたい「骨活」のすすめ」へるすあっぷ21 3月号｜ニュース - 保健指導リソースガイド,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9kWmdGdGgxSEU5YU9KWmV3Q1VnaFFFX29xSXhfRmt1NHVCeGhTMUdORDF2WlFRcXd3ay1EanYxTEduSGVPaUZSYndVSkQ3ZWI5Wk5mS21PTHhKWnpYcTdUWUlwRDlja0RF?oc=5,0,
2026-06-28,仙台ひと・まち交流財団,「忙しすぎてDXが進まない」を打破。仙台ひと・まち交流財団がバックオフィス外部化で業務改革 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1iQjgxRXBkeHRfdHJmQTNQOUx2bDZyNUtBNUVsTk14R0MteEF2bU13cXVuaW8zV09JRVdJc1V4b0piQzFnVURPQkh0TXpxMU56djU2a2I4N1B3YTdMb2FtZVA3bVd6aDVyN2c?oc=5,0,
2026-06-28,仙台ひと・まち交流財団,「第8回ひと☆まち児童館フォーラムin仙台～こども・若者がつなぐ・ひろがる地域づくり～」を開催します！ - pref.miyagi.jp,https://news.google.com/rss/articles/CBMieEFVX3lxTE9WRTNkTkFCbHJ3Y2ZJeEY3aHF3U2JOVF9jbXdrZGxZRDJueG1OM3Z3SVpQeWhNQS04NTJhX1JUbUktVXhIbEh5R0UwZzk1Tnp3bEVSSXBpYmRTczRDeUIzakFwS2pVTzhXWkNJQ3lJYWcyOFlpTTBlRA?oc=5,0,
2026-06-28,仙台ひと・まち交流財団,仙台市の児童館運営、今年設立予定の「仙台こども財団」に委託も 市長が示唆 - 河北新報オンライン,https://news.google.com/rss/articles/CBMiYEFVX3lxTE9adld2dTRBZGd1aG9tLWx1WUJjUjBTMHNBM0E2SnJYbE56bDZVdmdEWGc5X1lTVjd0QjNjXzNnWWUxd1dhQ196eVU3MzI2SzVKdi1Sd0dLQVVRQURCZU9yNw?oc=5,0,
2026-06-28,仙台ひと・まち交流財団,「地域の期待に応え、社会的役割を」 ベガルタ仙台の新社長が会見 [宮城県] - 朝日新聞,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9QVE1EMjVFT2pfLU9wMTVrR2Z5TFBPeDltUzUtWDdsZ2JrckVYd19CMFZUUWpoVU9mOVViSUJhU3dwckx5eGhTRkRSMWV4ZGRPRS04ZjFZU0NlcDlteVhlNmFhWGZqQQ?oc=5,0,
2026-06-28,仙台ひと・まち交流財団,「長期的な視点で強化を」ベガルタ仙台板橋秀樹新社長が就任 - khb東日本放送,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1iOERLWHBvUU9TQ2ZLQU5UZXpYMUp2d3U2U3V3eXlUYS1jaFp0NFdhalIwN0NlTnIxeFcwSlhIbEZxSHJ2OW1ONHltMHNuR1U?oc=5,0,
2026-06-28,住友不動産販売健康保険組合,禁煙外来 スマホで受診 ネット経由の「遠隔診療」 大企業健保が相次ぎ導入 - 日本経済新聞,https://news.google.com/rss/articles/CBMibEFVX3lxTE9vRnJuVjcyZVRqam56dHBWYmI1alNTSDZZWnZVZFdqc01FS1Z1TlI5aGdzZ2RLc0NTZlF1dU9CaHZvbnh5czJodUw3T2FXRndha1lEdGQzY29YWkNmcmtQZ0h2QUJEaTVrQmpXMg?oc=5,0,
2026-06-28,住友商事健康保険組合(健康保険組合連合会大阪連合会),健康応援サイト『KENPOS（ケンポス）』サービス提供開始に関するお知らせ | 住友商事 - sumitomocorp.com,https://news.google.com/rss/articles/CBMidkFVX3lxTFA4cHJmVkpESHFQNk5MRWE4WnpUNWI4RUhPZkNmYWlRY0dJd0lCaUc1S0dYYW9NbDg3b1dfZHJSWTVKVDFGX0Z5bmkybUE2dzVzWkU0TThMRDBMSDloejdQUDF0Nk1QQWQtREdqbGNKb2hiMF9qRHc?oc=5,0,
2026-06-28,住友商事健康保険組合(健康保険組合連合会大阪連合会),自動車保険で自転車の事故を補償……共栄火災海上保険がサービス改定 - RBB TODAY,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1YYldMSE83cTJfZlI0X3dOYldQd3lDU2xfMmxiMEFYQWljQU5HTVdPanBRU1RuQmNwS25oN3FySEUtNmhtSC1DZ2xYN01PeWViVktiYmVtYWtySzlmbmtPTzBYbGJOUQ?oc=5,0,
2026-06-28,住友商事健康保険組合(健康保険組合連合会大阪連合会),イエローキャブプラス、仮想ライブ空間ビジネスを手掛ける新会社「SHOWGATE」設立 - RBB TODAY,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1SSjJmal9RbVNtWVBMMWg4dlFUT3VPdUFpLVZ0LUZ0N1hKZjlhaGpaUjctRjFIbEt3anJCY1dSM0xEeWpicjk4UnQ3emdfQnhzN25pSXZSSldXRjJyX0hHbDhsNGY1Zw?oc=5,0,
2026-06-28,住友生命健康保険組合,ヘルスケアテクノロジーズ、ロイヤル健康保険組合の被保険者に「HELPO」を提供 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE5uLTVHU0hvU1R5YVRrNFM4cU5sT19GZEo1bzFmRG83MWFaR2JGeEgxMmhneVo3dmJOMGVwMkZ1NU5rdXR0cFZ1V1BNT1pubnMwSHZXTTBrRU5jRXRQWktFNFRCMkNraGJDTnc?oc=5,0,
2026-06-28,住友生命健康保険組合,住友生命健康保険組合に ヘルスケアアプリ「HELPO」を納入 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1HRC1TcHM1OEQ5aWZfTmlvckJ5SkNSN0VDUFIxTzJkT0h1S213QVFYUFpIWlFRVWNkcFVGVThZNXl0YzVzbF9qS29tYkJuR2hPUUxwSmpRekk1QmQ4a3pRMnFIbDR2bk5ucWc?oc=5,0,
2026-06-28,住友生命健康保険組合,ソフトバンク子会社のヘルスケアテクノロジーズ、健保組合向けHELPOサービスを本格展開 - innovaTopia,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9fUWZHa24wSHd5Qy1HSkNYOGtzUFdXT3BGdUZRT2FPTzBUSHRqeWxMMFFEa1VSUlF0cGNnRHE3bmxDUGVjYjVjdmxST0RLMmUwUFIwZUFVXzBSeVF4YTdSZENnLUtueFE?oc=5,0,
2026-06-28,住友生命健康保険組合,グリコ健康ギフトセット｜メディケア生命保険株式会社様ご活用事例｜グリコノベルティサイト - Glico,https://news.google.com/rss/articles/CBMiY0FVX3lxTE9UanFkaThLa2ZaVWZWaGVsWUg2a3JwNmFhTDZqOERRVW1wLW5uRjEyVXI4Q2VDVkFLM3lsX2hqQ2VFaXFKUlpNRm4xcVBRLU5fanlTbTBkRlZEbUg0Y2h5V3Zvcw?oc=5,0,
2026-06-28,住友生命健康保険組合,ヘルスケアポータルサイト 「Oliveヘルスケア」2026年3月6日よりサービス開始！ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFBNRVZlNjBQdTNzWTJldXUwUnNDdWxzTXpLMEhiOUJzV0JSN0Z2SGFIdUUybWV3SEFWbTdjbHpUbG5qeDMxMFl3RFRkSE9oWjlVR1NjM2h5RENSUlpqZ082VlNLZUh4enVaV1E?oc=5,0,
2026-06-28,全国健康保険協会北海道支部,江別市は全国健康保険協会（協会けんぽ）と健康づくりの推進に向けた協定を締結しました - city.ebetsu.hokkaido.jp,https://news.google.com/rss/articles/CBMibEFVX3lxTE0tQXVWTlhHU3Fib18zV0FfUkxyWlF3WG54Z25mWnJIUHdlWjZRS3dTOG1EaGNwcjlWTGZET2JXc25WdHRFZ181Z3FQTHRVODFMWkNiRURTU3h5YktZUklXRkktMU1YeVk0c2NHag?oc=5,0,
2026-06-28,全国健康保険協会北海道支部,「マイナ保険証をお持ちでない方への資格確認書の送付」について（全国健康保険協会北海道支部） - 帯広商工会議所,https://news.google.com/rss/articles/CBMifkFVX3lxTFB0ankyYmpFSTQ2VUp3ZGphd1l5VEg0RWV5bmxzclh3TmJ0cHBvcnVyQjM1aTB4ajhPRmszVTA2Znh3LVptakd4QmV5RWRzcWw1T0Z2VWlfQkhlaWJQY3BPazIyalhrX0ZkdE9CQnloTDRqOGNtaVJOM3NUdlFpUQ?oc=5,0,
2026-06-28,全国健康保険協会北海道支部,北海道国民健康保険団体連合会及び全国健康保険協会北海道支部との協定締結 - city.tomakomai.hokkaido.jp,https://news.google.com/rss/articles/CBMingFBVV95cUxPbWxvNzktNFl0eEl1b2dBSUlPVVNjRXJjenVvV2hjaDdhZFBiRUNoT2hMUmZiWTF4R3BGWUdLQmNUSzVDV2JnbWlFSTRCQVdTUTVfd1diWFlXczJMYk0yaENFNWJnTm9uekdnbHF1dUswZ3hMXzY3X3FCbnJrQ2Voa0ZXN1BSTFpYQjUtVlFfeWxjT2lwbE1oUHl0NHJlQQ?oc=5,0,
2026-06-28,全国健康保険協会北海道支部,協会けんぽの保険料について - city.kitahiroshima.hokkaido.jp,https://news.google.com/rss/articles/CBMie0FVX3lxTE9NOUFSazAyR1VPNHBjSElpbjIyMnZOZ21manU3WWZtUVFuTE5GSk1vZDRyeDJ3TEVvQWxiaFU0QlV1empXd1AzUHYtSWxuekxDSlBOUWJNR2FpQm1zcFc5elNfZXYyMFhrT1ZNbml5Vks0V0xYTE9fU3F4MA?oc=5,0,
2026-06-28,全国健康保険協会北海道支部,広報のぼりべつ２０１２年（平成２４年）３月１日号テキスト - city.noboribetsu.lg.jp,https://news.google.com/rss/articles/CBMia0FVX3lxTE1QVEt2UlVKaDJ5LWt4dmdSdFJlUUs4Ymhya2Z2NmtBZmNRNFpoRjJWWkVqOFItZmVWSmV4aUdING1QLU84bVJIZGJVblpVWFVlRjBLUzlfSzhNalFZUkZNMGxTWklqMnB4UWVv?oc=5,0,
2026-06-28,全国健康保険協会千葉支部,健康経営の普及推進に関する連携協定を締結しました - 千葉市,https://news.google.com/rss/articles/CBMijAFBVV95cUxNMVBuMGFlOWtTMjFFMDhfbTI0dFMtcWhDQVpXVFNpc3BtaldhM09nalFXaHVPQkdDRXAySUQ5Q0ZiRmREZUY1Zk94MnJxWVNidU1uV2lZUWJVbkpCZnhxdmpvTWVDN3YxMXNvX2doS1YzREl1ODI5MEkzd184NFVHSm9mc0dkemNpeG1VVg?oc=5,0,
2026-06-28,全国健康保険協会千葉支部,加入者の健康と利便性向上へ 全国健康保険協会 千葉支部長 佐藤信行氏 【千葉のトップが語る2026】 - 千葉日報オンライン,https://news.google.com/rss/articles/CBMiXkFVX3lxTE9CVHF2ck1nYVJSYlNPbWdRVFpiZzZmclozNlB5REpKbGNwbWVweEhCeTVHZjgxcnRDbzRXak0yQkpBNVdtb210R1JGa19sVVBFWlhNenhBLVVZdndfbHc?oc=5,0,
2026-06-28,全国健康保険協会千葉支部,(一社)千葉県歯科医師会、全国健康保険協会千葉支部、ロッテ「千葉県民の歯・口腔の健康づくり推進に関する連携協定」を締結 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9OZmtYRlRackxISktvd2w3andtVFBXa1pnbnVoaWhSdkM0RFlEb2Ixakk4QUF0VWVaSDVDcjRWc0oxTDhPek9GVFh4TTBpRjRwdGNEeEVqd1BCcEVFZGpIQmxVbFJzV0RmVVE?oc=5,0,
2026-06-28,全国健康保険協会千葉支部,ロッテ、千葉県歯科医師会らと3者連携で合意 歯・口腔の健康に貢献 - 日本食糧新聞・電子版,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBCMWJjdjFNWTR0S1l0X1F4LWhTbzlHMTY2djRWejFYdE1XdTdXTG1jSGtPT2haMUNETVozLXR0eE1yYU9BalhqVHNQSXMtSU5KQUc3LU1XamxfSm5MUUVJSklTdmJCY00?oc=5,0,
2026-06-28,全国健康保険協会千葉支部,全国健康保険協会 千葉支部との包括的連携に関する協定の締結について - 千葉市,https://news.google.com/rss/articles/CBMiqgFBVV95cUxOVHZxSnRDOVUyRTVYcl9idVUtWVpNaGZaTVJtRTBidGtUWDFrZzJxenQ0SGtEUWlnaWNYSTY1QzJFZ3A1ck8zRzJBYXQwWDVBRXlaMEp3RUEzUEdueHNDVjJEc3NyRDZBU1FkLXlhWnl0WHJoYTQ0cG9malFyVDNNSGZrcHFsMkRyV1VnNFZQNVVGVVlTekFxc0ZUSkswaV9tdHRKS0lINnR5QQ?oc=5,0,
2026-06-28,全国健康保険協会埼玉支部,健康経営に取り組む企業・事業所への支援 - pref.saitama.lg.jp,https://news.google.com/rss/articles/CBMiakFVX3lxTE0wM0laNmp3VDNJVFJEd3RNbF9Deko3NFhyWVRERkg1TUpFeG12azhBRVA0eUp6NGI5dk5ET3BXT20tTFJCT2ZacGdlRExnYVF3MUlxU2NVV3BVNGd4aDdqcWVVQTctckZDZlE?oc=5,0,
2026-06-28,全国健康保険協会埼玉支部,健康づくり宣言 - city.hanno.lg.jp,https://news.google.com/rss/articles/CBMihwFBVV95cUxONWtxa1RqZEdxV1UzWXFWOFVTY0RZNHVvTHF6NV9jVFhwRlIxOGhzQWk1RjJlcE1mZHRrNzFyLW1ReU9WamJ4XzJKb2NLbUJXOTFoaUhIQWVYZDBuZUxmc0puTEFjeWxZYy1yZElrcEV2b3NDTzhsWUZ5QXhBMDZsWm1kSjVmRlU?oc=5,0,
